device_key,issue,electrical_use_policy,thermal_use_policy
PERFORM2019:AC:200:216:2,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:200:216:2,electrically_identical_parallel_ID_assignment_ambiguous,preserve_all_parallel_elements_and_candidate_ID_set,no_individual_physical_circuit_claim
PERFORM2019:AC:200:216:3,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:200:216:3,electrically_identical_parallel_ID_assignment_ambiguous,preserve_all_parallel_elements_and_candidate_ID_set,no_individual_physical_circuit_claim
PERFORM2019:AC:200:881:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:200:881:1,electrically_identical_parallel_ID_assignment_ambiguous,preserve_all_parallel_elements_and_candidate_ID_set,no_individual_physical_circuit_claim
PERFORM2019:AC:200:881:2,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:200:881:2,electrically_identical_parallel_ID_assignment_ambiguous,preserve_all_parallel_elements_and_candidate_ID_set,no_individual_physical_circuit_claim
PERFORM2019:AC:200:882:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:200:882:1,electrically_identical_parallel_ID_assignment_ambiguous,preserve_all_parallel_elements_and_candidate_ID_set,no_individual_physical_circuit_claim
PERFORM2019:AC:200:882:2,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:200:882:2,electrically_identical_parallel_ID_assignment_ambiguous,preserve_all_parallel_elements_and_candidate_ID_set,no_individual_physical_circuit_claim
PERFORM2019:AC:201:883:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:201:884:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:202:204:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:202:1289:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:203:204:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:203:1039:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:204:205:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:205:206:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:205:495:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:207:1273:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:208:209:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:208:1273:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:208:1439:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:209:212:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:210:1439:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:210:1458:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:211:877:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:211:1256:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:213:214:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:213:1272:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:214:215:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:214:216:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:215:216:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:216:218:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:216:218:1,electrically_identical_parallel_ID_assignment_ambiguous,preserve_all_parallel_elements_and_candidate_ID_set,no_individual_physical_circuit_claim
PERFORM2019:AC:216:218:2,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:216:218:2,electrically_identical_parallel_ID_assignment_ambiguous,preserve_all_parallel_elements_and_candidate_ID_set,no_individual_physical_circuit_claim
PERFORM2019:AC:216:222:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:216:887:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:216:1550:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:216:1550:2,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:217:888:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:218:220:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:218:220:1,electrically_identical_parallel_ID_assignment_ambiguous,preserve_all_parallel_elements_and_candidate_ID_set,no_individual_physical_circuit_claim
PERFORM2019:AC:218:220:2,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:218:220:2,electrically_identical_parallel_ID_assignment_ambiguous,preserve_all_parallel_elements_and_candidate_ID_set,no_individual_physical_circuit_claim
PERFORM2019:AC:219:887:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:219:888:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:220:1264:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:220:1264:2,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:220:1274:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:221:879:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:221:880:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:223:1565:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:225:226:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:225:1471:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:226:1472:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:227:247:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:227:1310:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:228:229:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:228:1254:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:229:231:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:230:231:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:230:232:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:232:1118:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:233:1388:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:233:1389:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:234:1312:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:234:1333:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:235:1333:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:236:1311:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:236:1334:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:236:1335:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:236:1336:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:236:1417:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:237:1390:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:238:1390:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:239:1254:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:240:1126:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
